Audiences,Date
158070,20121213
193872,20121214
391770,20121215
336676,20121216
108972,20121217
135409,20121218
203198,20121219
62218,20121220
82310,20121221
160923,20121222
153652,20121223
122463,20121224
141498,20121225
40360,20121226
35778,20121227
44337,20121228
79730,20121229
80888,20121230
71940,20121231
58350,20130101
18568,20130102
14715,20130103
16651,20130104
34195,20130105
28390,20130106
10197,20130107
10295,20130108
1880,20130109
1782,20130110
2226,20130111
4396,20130112
3574,20130113
1523,20130114
1766,20130115
1805,20130116
254,20130117
358,20130118
548,20130119
429,20130120
236,20130121
241,20130122
229,20130123
206,20130124
216,20130125
268,20130126
252,20130127
140,20130128
