Audiences,Date
25816,20150312
40350,20150313
101773,20150314
94618,20150315
35004,20150316
36385,20150317
43163,20150318
41600,20150319
66186,20150320
162401,20150321
145836,20150322
40947,20150323
40204,20150324
46453,20150325
32874,20150326
49274,20150327
110609,20150328
92795,20150329
27119,20150330
28172,20150331
24265,20150401
16099,20150402
25536,20150403
47014,20150404
41821,20150405
12970,20150406
11933,20150407
10987,20150408
6010,20150409
8541,20150410
14654,20150411
12348,20150412
4192,20150413
4635,20150414
4308,20150415
3018,20150416
5057,20150417
8962,20150418
8758,20150419
2737,20150420
2744,20150421
2607,20150422
569,20150423
616,20150424
1189,20150425
1058,20150426
315,20150427
351,20150428
185,20150429
479,20150430
931,20150501
1267,20150502
1012,20150503
830,20150504
1222,20150505
178,20150506
138,20150507
147,20150508
548,20150509
409,20150510
96,20150511
775,20150512
87,20150513
50,20150514
69,20150515
190,20150516
177,20150517
65,20150518
46,20150519
62,20150520
16,20150521
32,20150522
54,20150523
92,20150524
59,20150525
9,20150526
22,20150527
30,20150528
18,20150529
46,20150530
52,20150531
20,20150601
9,20150602
19,20150603
1,20150604
22,20150605
22,20150606
23,20150607
14,20150608
3,20150609
18,20150610
4,20150611
7,20150612
31,20150613
16,20150614
9,20150615
7,20150616
7,20150617
8,20150618
17,20150619
