Audiences,Date
97241,20151022
133145,20151023
249459,20151024
230545,20151025
79305,20151026
85824,20151027
180646,20151028
119413,20151029
166036,20151030
339960,20151031
305329,20151101
91839,20151102
82860,20151103
82114,20151104
33245,20151105
39991,20151106
93946,20151107
83480,20151108
20616,20151109
17930,20151110
15051,20151111
10564,20151112
8682,20151113
15667,20151114
14514,20151115
5182,20151116
5686,20151117
3671,20151118
432,20151119
484,20151120
518,20151121
458,20151122
208,20151123
503,20151124
27,20151125
15,20151126
34,20151127
23,20151128
7,20151129
19,20151130
28,20151201
30,20151202
