Audiences,Date
167315,20151217
168416,20151218
371867,20151219
361561,20151220
98706,20151221
94364,20151222
94209,20151223
204908,20151224
447073,20151225
279686,20151226
209518,20151227
63729,20151228
65516,20151229
78862,20151230
95004,20151231
154446,20160101
96874,20160102
67499,20160103
18947,20160104
17931,20160105
17420,20160106
8051,20160107
9680,20160108
19991,20160109
18724,20160110
5779,20160111
6265,20160112
7207,20160113
2438,20160114
1691,20160115
3813,20160116
3408,20160117
1115,20160118
1120,20160119
1296,20160120
587,20160121
534,20160122
1599,20160123
1434,20160124
395,20160125
478,20160126
560,20160127
31,20160128
108,20160129
220,20160130
226,20160131
66,20160201
140,20160202
71,20160203
8,20160204
26,20160205
34,20160206
29,20160207
109,20160208
108,20160209
112,20160210
0,20160211
0,20160212
0,20160213
0,20160214
0,20160215
0,20160216
0,20160217
0,20160218
0,20160219
0,20160220
0,20160221
0,20160222
0,20160223
0,20160224
0,20160225
0,20160226
0,20160227
0,20160228
0,20160229
0,20160301
0,20160302
0,20160303
0,20160304
0,20160305
0,20160306
0,20160307
0,20160308
0,20160309
0,20160310
0,20160311
0,20160312
0,20160313
0,20160314
0,20160315
0,20160316
0,20160317
0,20160318
0,20160319
0,20160320
0,20160321
0,20160322
0,20160323
0,20160324
0,20160325
0,20160326
0,20160327
0,20160328
0,20160329
0,20160330
0,20160331
0,20160401
0,20160402
0,20160403
0,20160404
0,20160405
0,20160406
0,20160407
0,20160408
0,20160409
0,20160410
0,20160411
0,20160412
0,20160413
0,20160414
0,20160415
0,20160416
0,20160417
0,20160418
0,20160419
0,20160420
0,20160421
0,20160422
0,20160423
0,20160424
0,20160425
0,20160426
0,20160427
0,20160428
0,20160429
0,20160430
0,20160501
0,20160502
0,20160503
0,20160504
0,20160505
0,20160506
0,20160507
0,20160508
0,20160509
0,20160510
0,20160511
0,20160512
0,20160513
0,20160514
0,20160515
0,20160516
0,20160517
0,20160518
0,20160519
0,20160520
0,20160521
0,20160522
0,20160523
0,20160524
298816,20160525
171288,20160526
232545,20160527
504651,20160528
431656,20160529
108471,20160530
93308,20160531
62378,20160601
61225,20160602
89237,20160603
209890,20160604
233246,20160605
209421,20160606
35653,20160607
33396,20160608
14814,20160609
21424,20160610
40327,20160611
36468,20160612
8757,20160613
7784,20160614
7690,20160615
1897,20160616
2879,20160617
4649,20160618
4539,20160619
2087,20160620
2094,20160621
521,20160622
237,20160623
295,20160624
677,20160625
581,20160626
223,20160627
255,20160628
97,20160629
8,20160630
