Audiences,Date
214065,20161013
315620,20161014
632885,20161015
694091,20161016
252102,20161017
225831,20161018
204977,20161019
193799,20161020
297299,20161021
601815,20161022
562801,20161023
152423,20161024
144680,20161025
179922,20161026
106940,20161027
155220,20161028
295601,20161029
262944,20161030
89153,20161031
73932,20161101
66356,20161102
64587,20161103
86417,20161104
193656,20161105
170835,20161106
49023,20161107
47524,20161108
41140,20161109
37603,20161110
52752,20161111
102053,20161112
90514,20161113
29003,20161114
25430,20161115
11586,20161116
13443,20161117
11364,20161118
20148,20161119
18019,20161120
7051,20161121
7719,20161122
7507,20161123
3006,20161124
2631,20161125
3904,20161126
3777,20161127
1786,20161128
2155,20161129
172,20161130
147,20161201
335,20161202
93,20161203
243,20161204
24,20161205
46,20161206
204,20161207
198,20161208
188,20161209
216,20161210
