Audiences,Date
63108,20130725
68623,20130726
157363,20130727
178566,20130728
120684,20130729
126098,20130730
119749,20130731
120166,20130801
120060,20130802
123991,20130803
112651,20130804
53814,20130805
55169,20130806
33634,20130807
29711,20130808
28677,20130809
54807,20130810
53982,20130811
17596,20130812
20674,20130813
13375,20130814
41468,20130815
16920,20130816
31493,20130817
31190,20130818
5909,20130819
7080,20130820
5130,20130821
3048,20130822
2601,20130823
12471,20130824
12257,20130825
720,20130826
1166,20130827
1188,20130828
915,20130829
680,20130830
1320,20130831
1024,20130901
43,20130902
77,20130903
38,20130904
10,20130905
445,20130906
408,20130907
204,20130908
1,20130909
11,20130910
23,20130911
67,20130912
