Audiences,Date
48130,20120530
58248,20120531
67878,20120601
141215,20120602
126248,20120603
38196,20120604
46346,20120605
94581,20120606
34188,20120607
37859,20120608
82216,20120609
75770,20120610
23175,20120611
23135,20120612
24062,20120613
22030,20120614
31470,20120615
61856,20120616
52301,20120617
19804,20120618
22058,20120619
22137,20120620
14681,20120621
18353,20120622
32969,20120623
30813,20120624
13574,20120625
13602,20120626
13712,20120627
5133,20120628
5617,20120629
8778,20120630
7005,20120701
3688,20120702
3673,20120703
4763,20120704
443,20120705
750,20120706
939,20120707
725,20120708
252,20120709
438,20120710
405,20120711
87,20120712
20,20120713
16,20120714
14,20120715
35,20120716
71,20120717
53,20120718
