Audiences,Date
133838,20150114
153283,20150115
157607,20150116
282070,20150117
238918,20150118
92463,20150119
86967,20150120
61808,20150121
56568,20150122
61586,20150123
117819,20150124
102444,20150125
39082,20150126
38811,20150127
30198,20150128
24155,20150129
27231,20150130
48032,20150131
41133,20150201
16468,20150202
15051,20150203
14111,20150204
5912,20150205
6632,20150206
10210,20150207
8929,20150208
4035,20150209
4537,20150210
713,20150211
417,20150212
746,20150213
1074,20150214
607,20150215
274,20150216
358,20150217
16,20150218
53,20150219
38,20150220
28,20150221
34,20150222
