Audiences,Date
360280,20131009
126554,20131010
167377,20131011
283443,20131012
268639,20131013
95625,20131014
90599,20131015
86866,20131016
66258,20131017
86129,20131018
149159,20131019
129875,20131020
49569,20131021
44929,20131022
42823,20131023
27530,20131024
39282,20131025
68725,20131026
61182,20131027
25069,20131028
23285,20131029
11162,20131030
10352,20131031
11946,20131101
19676,20131102
16627,20131103
7442,20131104
7075,20131105
2398,20131106
946,20131107
1159,20131108
1267,20131109
1147,20131110
570,20131111
504,20131112
425,20131113
83,20131114
37,20131115
81,20131116
84,20131117
47,20131118
22,20131119
31,20131120
24,20131121
32,20131122
91,20131123
81,20131124
62,20131125
9,20131126
9,20131127
18,20131128
77,20131129
