Audiences,Date
83490,20130516
181858,20130517
189025,20130518
188379,20130519
77720,20130520
72096,20130521
69453,20130522
62822,20130523
91602,20130524
187238,20130525
173618,20130526
61003,20130527
60428,20130528
56111,20130529
46508,20130530
66313,20130531
117753,20130601
102919,20130602
29936,20130603
27409,20130604
17554,20130605
36724,20130606
15637,20130607
19297,20130608
15582,20130609
7196,20130610
6758,20130611
8531,20130612
1292,20130613
1716,20130614
1840,20130615
1586,20130616
1062,20130617
1302,20130618
1266,20130619
93,20130620
115,20130621
292,20130622
228,20130623
92,20130624
99,20130625
78,20130626
45,20130627
70,20130628
123,20130629
128,20130630
34,20130701
65,20130702
33,20130703
20,20130704
17,20130705
66,20130706
81,20130707
35,20130708
24,20130709
22,20130710
29,20130711
27,20130712
93,20130713
47,20130714
16,20130715
14,20130716
8,20130717
9,20130718
12,20130719
20,20130720
6,20130721
2,20130722
