Audiences,Date
273647,20130130
302765,20130131
337425,20130201
637036,20130202
557665,20130203
207279,20130204
200053,20130205
189668,20130206
179104,20130207
285805,20130208
403537,20130209
463971,20130210
542278,20130211
314017,20130212
156932,20130213
141644,20130214
143090,20130215
268764,20130216
232600,20130217
91366,20130218
88823,20130219
81838,20130220
62026,20130221
70484,20130222
123149,20130223
110078,20130224
48447,20130225
50322,20130226
51103,20130227
50723,20130228
79660,20130301
65774,20130302
43860,20130303
12006,20130304
12590,20130305
11810,20130306
9824,20130307
11479,20130308
23643,20130309
21279,20130310
7832,20130311
8028,20130312
9431,20130313
4705,20130314
3862,20130315
7142,20130316
5445,20130317
2334,20130318
2240,20130319
2323,20130320
1844,20130321
2008,20130322
2612,20130323
1869,20130324
884,20130325
1054,20130326
1334,20130327
330,20130328
10,20130329
33,20130330
30,20130331
6,20130401
12,20130402
9,20130403
9,20130404
