Audiences,Date
206793,20120815
72047,20120816
84865,20120817
164840,20120818
145035,20120819
48392,20120820
47242,20120821
29078,20120822
25299,20120823
34900,20120824
78218,20120825
69551,20120826
18877,20120827
20346,20120828
14268,20120829
8424,20120830
11031,20120831
21551,20120901
18904,20120902
4806,20120903
4625,20120904
3883,20120905
2460,20120906
1905,20120907
4377,20120908
4072,20120909
786,20120910
635,20120911
743,20120912
54,20120913
63,20120914
224,20120915
84,20120916
13,20120917
71,20120918
15,20120919
