Audiences,Date
119732,20130328
139092,20130329
296489,20130330
274541,20130331
80328,20130401
74378,20130402
67351,20130403
54262,20130404
83965,20130405
211396,20130406
169492,20130407
36122,20130408
32232,20130409
24895,20130410
15262,20130411
21223,20130412
42431,20130413
40207,20130414
9836,20130415
8614,20130416
9254,20130417
3569,20130418
5214,20130419
12073,20130420
9310,20130421
2716,20130422
3038,20130423
3035,20130424
399,20130425
573,20130426
373,20130427
295,20130428
280,20130429
291,20130430
122,20130501
39,20130502
144,20130503
227,20130504
249,20130505
36,20130506
32,20130507
48,20130508
49,20130509
61,20130510
121,20130511
118,20130512
26,20130513
26,20130514
