Date,Audiences,MovieID
20061028,39901,20060284
20061029,33070,20060284
20061030,11673,20060284
20061031,13054,20060284
20061101,13820,20060284
20061102,5141,20060284
20061103,6272,20060284
20061104,12626,20060284
20061105,10750,20060284
20061106,4910,20060284
20061107,4693,20060284
20061108,4795,20060284
20061109,1783,20060284
20061110,1814,20060284
20061111,3317,20060284
20061112,2944,20060284
20061113,986,20060284
20061114,1229,20060284
20061115,1650,20060284
20061116,1152,20060284
20061117,1290,20060284
20061118,2421,20060284
20061119,2327,20060284
20061120,908,20060284
20061121,1019,20060284
20061122,1084,20060284
20061123,1074,20060284
20061124,1539,20060284
20061125,3288,20060284
20061126,2824,20060284
20061127,1029,20060284
20061128,1190,20060284
20061129,1351,20060284
20061130,476,20060284
20061201,172,20060284
20061202,335,20060284
20061203,139,20060284
20061204,40,20060284
20061205,47,20060284
20061206,528,20060284
20061207,131,20060284
20061208,511,20060284
20061209,425,20060284
20061210,415,20060284
20061211,134,20060284
20061212,186,20060284
20061213,81,20060284
20061214,114,20060284
20061215,112,20060284
20061216,341,20060284
20061217,373,20060284
20061218,186,20060284
20061219,207,20060284
20070725,18180,20070264
20070726,36053,20070264
20070727,43763,20070264
20070728,93992,20070264
20070729,91145,20070264
20070730,55624,20070264
20070731,61661,20070264
20070801,49850,20070264
20070802,51955,20070264
20070803,52833,20070264
20070804,69658,20070264
20070805,64205,20070264
20070806,28731,20070264
20070807,31112,20070264
20070808,21213,20070264
20070809,15971,20070264
20070810,18548,20070264
20070811,40595,20070264
20070812,37821,20070264
20070813,14979,20070264
20070814,16153,20070264
20070815,16913,20070264
20070816,5281,20070264
20070817,5911,20070264
20070818,15120,20070264
20070819,12637,20070264
20070820,3971,20070264
20070821,3986,20070264
20070822,2131,20070264
20070823,1745,20070264
20070824,2330,20070264
20070825,5879,20070264
20070826,4291,20070264
20070827,1048,20070264
20070828,1059,20070264
20070829,1028,20070264
20070830,521,20070264
20070831,800,20070264
20070901,1984,20070264
20070902,2248,20070264
20070903,355,20070264
20070904,326,20070264
20070905,330,20070264
20070906,130,20070264
20070907,102,20070264
20070908,953,20070264
20070909,684,20070264
20070910,50,20070264
20070911,45,20070264
20070912,15,20070264
20070913,54,20070264
20070914,9,20070264
20070915,159,20070264
20070916,293,20070264
20070917,16,20070264
20070918,9,20070264
20161207,62258,20167904
20161208,68872,20167904
20161209,97061,20167904
20161210,170504,20167904
20161211,159563,20167904
20161212,74966,20167904
20161213,82143,20167904
20161214,73640,20167904
20161215,76574,20167904
20161216,100684,20167904
20161217,170412,20167904
20161218,155711,20167904
20161219,76629,20167904
20161220,83807,20167904
20161221,51360,20167904
20161222,55850,20167904
20161223,74341,20167904
20161224,157182,20167904
20161225,148148,20167904
20161226,60955,20167904
20161227,61309,20167904
20161228,69149,20167904
20161229,59810,20167904
20161230,80472,20167904
20161231,108536,20167904
20170101,87530,20167904
20170102,45774,20167904
20170103,41085,20167904
20170104,25457,20167904
20170105,24059,20167904
20170106,28540,20167904
20170107,48729,20167904
20170108,42658,20167904
20170109,21210,20167904
20170110,27160,20167904
20170111,21988,20167904
20170112,17385,20167904
20170113,21825,20167904
20170114,45303,20167904
20170115,40288,20167904
20170116,17258,20167904
20170117,17977,20167904
20170118,8833,20167904
20170119,9337,20167904
20170120,10966,20167904
20170121,18699,20167904
20170122,16278,20167904
20170123,8829,20167904
20170124,9377,20167904
20170125,9443,20167904
20170126,12680,20167904
20170127,16867,20167904
20170128,19012,20167904
20170129,22454,20167904
20170130,23881,20167904
20170131,12189,20167904
20170201,8823,20167904
20170202,7590,20167904
20170203,8818,20167904
20170204,14872,20167904
20170205,12189,20167904
20170206,5876,20167904
20170207,6050,20167904
20170208,6035,20167904
20170209,3511,20167904
20170210,4326,20167904
20170211,8164,20167904
20170212,7351,20167904
20170213,4483,20167904
20170214,5135,20167904
20170215,2623,20167904
20170216,2657,20167904
20170217,3723,20167904
20170218,5921,20167904
20170219,5914,20167904
20170220,3023,20167904
20170221,3504,20167904
20170222,2490,20167904
20170223,2348,20167904
20170224,2440,20167904
20170225,6138,20167904
20170226,6239,20167904
20170227,4651,20167904
20170228,6483,20167904
20170301,9364,20167904
20170302,3367,20167904
20170303,5279,20167904
20170304,13089,20167904
20170305,11473,20167904
20170306,4388,20167904
20170307,6040,20167904
20170308,4583,20167904
20170309,4643,20167904
20170310,5982,20167904
20170311,13709,20167904
20170312,13144,20167904
20170313,4524,20167904
20170314,5373,20167904
20170315,5353,20167904
20170316,3355,20167904
20101229,138687,20101209
20101230,154210,20101209
20101231,250621,20101209
20110101,441562,20101209
20110102,328020,20101209
20110103,92685,20101209
20110104,79339,20101209
20110105,62772,20101209
20110106,57617,20101209
20110107,65309,20101209
20110108,188521,20101209
20110109,174175,20101209
20110110,39677,20101209
20110111,38897,20101209
20110112,35508,20101209
20110113,27575,20101209
20110114,29023,20101209
20110115,83518,20101209
20110116,77236,20101209
20110117,18160,20101209
20110118,18225,20101209
20110119,16244,20101209
20110120,12216,20101209
20110121,12876,20101209
20110122,36178,20101209
20110123,33644,20101209
20110124,8342,20101209
20110125,7874,20101209
20110126,7441,20101209
20110127,164,20101209
20110128,304,20101209
20110129,494,20101209
20110130,508,20101209
20110131,154,20101209
20110201,192,20101209
20110202,326,20101209
20110203,614,20101209
20110204,1042,20101209
20110205,860,20101209
20110206,532,20101209
20110207,83,20101209
20110208,50,20101209
20110209,54,20101209
20110210,6,20101209
20110211,9,20101209
20110212,23,20101209
20110213,6,20101209
20110214,4,20101209
20100819,135385,20100767
20100820,118289,20100767
20100821,263429,20100767
20100822,246558,20100767
20100823,56316,20100767
20100824,45738,20100767
20100825,36694,20100767
20100826,26389,20100767
20100827,32414,20100767
20100828,123989,20100767
20100829,110823,20100767
20100830,14959,20100767
20100831,13433,20100767
20100901,11625,20100767
20100902,6280,20100767
20100903,6982,20100767
20100904,32618,20100767
20100905,48342,20100767
20100906,3943,20100767
20100907,3492,20100767
20100908,3611,20100767
20100909,1046,20100767
20100910,1624,20100767
20100911,12835,20100767
20100912,11224,20100767
20100913,932,20100767
20100914,899,20100767
20100915,650,20100767
20160824,57997,20163217
20160825,66423,20163217
20160826,92118,20163217
20160827,164127,20163217
20160828,141213,20163217
20160829,53191,20163217
20160830,45293,20163217
20160831,73942,20163217
20160901,40493,20163217
20160902,50496,20163217
20160903,106548,20163217
20160904,84269,20163217
20160905,21620,20163217
20160906,17850,20163217
20160907,5743,20163217
20160908,5411,20163217
20160909,9131,20163217
20160910,18370,20163217
20160911,14258,20163217
20160912,5232,20163217
20160913,5417,20163217
20160914,3240,20163217
20160915,3290,20163217
20160916,3885,20163217
20160917,3419,20163217
20160918,1937,20163217
20160919,646,20163217
20160920,572,20163217
20160921,361,20163217
20160922,186,20163217
20160923,381,20163217
20160924,654,20163217
20160925,583,20163217
20160926,186,20163217
20160927,236,20163217
20160928,10,20163217
20130101,161038,20128386
20130102,49926,20128386
20130103,48958,20128386
20130104,61469,20128386
20130105,143255,20128386
20130106,141065,20128386
20130107,43464,20128386
20130108,48341,20128386
20130109,35351,20128386
20130110,35130,20128386
20130111,43732,20128386
20130112,104334,20128386
20130113,98673,20128386
20130114,33043,20128386
20130115,34959,20128386
20130116,34964,20128386
20130117,24785,20128386
20130118,31511,20128386
20130119,71778,20128386
20130120,65741,20128386
20130121,22272,20128386
20130122,24415,20128386
20130123,16205,20128386
20130124,14559,20128386
20130125,17042,20128386
20130126,38388,20128386
20130127,34111,20128386
20130128,11714,20128386
20130129,9951,20128386
20130130,5509,20128386
20130131,5324,20128386
20130201,7033,20128386
20130202,14905,20128386
20130203,12636,20128386
20130204,4305,20128386
20130205,4525,20128386
20130206,2993,20128386
20130207,1319,20128386
20130208,1316,20128386
20130209,1744,20128386
20130210,1668,20128386
20130211,2019,20128386
20130212,1540,20128386
20130213,969,20128386
20130214,669,20128386
20130215,945,20128386
20130216,1742,20128386
20130217,1761,20128386
20130218,645,20128386
20130219,656,20128386
20130220,664,20128386
20130221,528,20128386
20130222,614,20128386
20130223,798,20128386
20130224,822,20128386
20130225,596,20128386
20130226,860,20128386
20130227,865,20128386
20130228,369,20128386
20130301,915,20128386
20130302,805,20128386
20130303,801,20128386
20130304,254,20128386
20130305,273,20128386
20130306,371,20128386
20130307,244,20128386
20130308,324,20128386
20130309,563,20128386
20130310,621,20128386
20130311,151,20128386
20130312,202,20128386
20130313,211,20128386
20110210,22031,20101395
20110211,28251,20101395
20110212,129675,20101395
20110213,125450,20101395
20110214,24760,20101395
20110215,24563,20101395
20110216,25609,20101395
20110217,21179,20101395
20110218,28556,20101395
20110219,79375,20101395
20110220,85216,20101395
20110221,25465,20101395
20110222,30120,20101395
20110223,29528,20101395
20110224,20390,20101395
20110225,20696,20101395
20110226,49232,20101395
20110227,50989,20101395
20110228,23547,20101395
20110301,70594,20101395
20110302,5464,20101395
20110303,2469,20101395
20110304,2743,20101395
20110305,13024,20101395
20110306,19206,20101395
20110307,1726,20101395
20110308,1831,20101395
20110309,1892,20101395
20110310,609,20101395
20110311,658,20101395
20110312,8370,20101395
20110313,7200,20101395
20110314,581,20101395
20110315,408,20101395
20110316,545,20101395
20110317,133,20101395
20110318,234,20101395
20110319,1698,20101395
20110320,2961,20101395
20110321,161,20101395
20110322,97,20101395
20110323,135,20101395
20110324,23,20101395
20110325,27,20101395
20110326,689,20101395
20110327,753,20101395
20110328,30,20101395
20110329,38,20101395
20110330,61,20101395
20120229,165606,20113916
20120301,271196,20113916
20120302,125295,20113916
20120303,247097,20113916
20120304,200627,20113916
20120305,61999,20113916
20120306,59732,20113916
20120307,54365,20113916
20120308,38741,20113916
20120309,48928,20113916
20120310,114390,20113916
20120311,91615,20113916
20120312,23566,20113916
20120313,22293,20113916
20120314,26970,20113916
20120315,13765,20113916
20120316,18489,20113916
20120317,39382,20113916
20120318,31886,20113916
20120319,10295,20113916
20120320,10497,20113916
20120321,10036,20113916
20120322,2637,20113916
20120323,3945,20113916
20120324,6698,20113916
20120325,5765,20113916
20120326,1829,20113916
20120327,1583,20113916
20120328,1634,20113916
20120329,303,20113916
20120330,297,20113916
20120331,636,20113916
20120401,529,20113916
20120402,242,20113916
20120403,264,20113916
20120404,220,20113916
20120405,8,20113916
20120406,7,20113916
20120407,2,20113916
20120408,5,20113916
20120409,8,20113916
20120410,1,20113916
20161013,214065,20153444
20161014,315620,20153444
20161015,632885,20153444
20161016,694091,20153444
20161017,252102,20153444
20161018,225831,20153444
20161019,204977,20153444
20161020,193799,20153444
20161021,297299,20153444
20161022,601815,20153444
20161023,562801,20153444
20161024,152423,20153444
20161025,144680,20153444
20161026,179922,20153444
20161027,106940,20153444
20161028,155220,20153444
20161029,295601,20153444
20161030,262944,20153444
20161031,89153,20153444
20161101,73932,20153444
20161102,66356,20153444
20161103,64587,20153444
20161104,86417,20153444
20161105,193656,20153444
20161106,170835,20153444
20161107,49023,20153444
20161108,47524,20153444
20161109,41140,20153444
20161110,37603,20153444
20161111,52752,20153444
20161112,102053,20153444
20161113,90514,20153444
20161114,29003,20153444
20161115,25430,20153444
20161116,11586,20153444
20161117,13443,20153444
20161118,11364,20153444
20161119,20148,20153444
20161120,18019,20153444
20161121,7051,20153444
20161122,7719,20153444
20161123,7507,20153444
20161124,3006,20153444
20161125,2631,20153444
20161126,3904,20153444
20161127,3777,20153444
20161128,1786,20153444
20161129,2155,20153444
20161130,172,20153444
20161201,147,20153444
20161202,335,20153444
20161203,93,20153444
20161204,243,20153444
20161205,24,20153444
20161206,46,20153444
20161207,204,20153444
20161208,198,20153444
20161209,188,20153444
20161210,216,20153444
20130404,63499,20126671
20130405,87875,20126671
20130406,209873,20126671
20130407,204153,20126671
20130408,63363,20126671
20130409,62501,20126671
20130410,48766,20126671
20130411,36945,20126671
20130412,54072,20126671
20130413,100761,20126671
20130414,97284,20126671
20130415,27622,20126671
20130416,24994,20126671
20130417,25306,20126671
20130418,19435,20126671
20130419,30850,20126671
20130420,63732,20126671
20130421,49037,20126671
20130422,15192,20126671
20130423,16624,20126671
20130424,18397,20126671
20130425,7947,20126671
20130426,11344,20126671
20130427,14898,20126671
20130428,12752,20126671
20130429,6580,20126671
20130430,8996,20126671
20130501,3655,20126671
20130502,2165,20126671
20130503,5045,20126671
20130504,4807,20126671
20130505,4222,20126671
20130506,1755,20126671
20130507,1500,20126671
20130508,1651,20126671
20130509,337,20126671
20130510,604,20126671
20130511,1067,20126671
20130512,1103,20126671
20130513,272,20126671
20130514,248,20126671
20130515,606,20126671
20130516,18,20126671
20130517,126,20126671
20130518,60,20126671
20130519,76,20126671
20130520,13,20126671
20130521,16,20126671
20130522,13,20126671
20130523,116,20126671
20130524,82,20126671
20130525,50,20126671
20130526,53,20126671
20130527,13,20126671
20130528,14,20126671
20130529,13,20126671
20130530,6,20126671
20130531,85,20126671
20130601,32,20126671
20130602,47,20126671
20130603,13,20126671
20130604,12,20126671
20130605,6,20126671
20130606,28,20126671
20130607,7,20126671
20130608,19,20126671
20130609,24,20126671
20130610,4,20126671
20130718,131462,20136962
20130719,176052,20136962
20130720,328856,20136962
20130721,327414,20136962
20130722,154913,20136962
20130723,148829,20136962
20130724,133290,20136962
20130725,118391,20136962
20130726,148552,20136962
20130727,265282,20136962
20130728,253546,20136962
20130729,139530,20136962
20130730,129852,20136962
20130731,53964,20136962
20130801,52168,20136962
20130802,59037,20136962
20130803,75583,20136962
